report_date,assigned_unid,fund_name,initial_investment_date,commitment,contributions,unfunded_commitment,current_market_value,distributions,total_value,tvpi,net_benefit,irr,strategy
"2019-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",376168333,368624042,34517993,521157286,280599797,801757084,2.2,433133042,0.2197,"Corporate Finance/Buyout - Large"
"2019-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",377603712,364698817,35953373,505864357,179991133,685855490,1.9,321156673,0.1858,"Corporate Finance/Buyout - Large"
"2019-03-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",377228798,359785777,58284568,436865531,179991133,616856664,1.7,257070887,0.1646,"Corporate Finance/Buyout - Large"
"2018-12-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",378404828,359785777,59460599,441509309,150104631,591613940,1.6,231828163,0.16,"Corporate Finance/Buyout - Large"
"2018-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",379234925,359785777,60290696,424906593,150104631,575011223,1.6,215225446,0.1597,"Corporate Finance/Buyout - Large"
"2018-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",346050200,358870259,27105970,431745193,125742459,557487653,1.6,198617393,0.1594,"Corporate Finance/Buyout - Large"
"2018-03-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",347535200,358870259,28590970,458493883,71767784,530261667,1.5,171391407,0.152,"Corporate Finance/Buyout - Large"
"2017-12-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",381986527,354629464,27792419,482020298,12023706,494044004,1.4,139414539,0.1392,"Corporate Finance/Buyout - Large"
"2017-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",381603667,354629464,27409560,451828146,4415160,456243305,1.3,101613841,0.1165,"Corporate Finance/Buyout - Large"
"2017-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",380192829,343890904,36737282,424791677,4415160,429206837,1.2,85315932,0.1115,"Corporate Finance/Buyout - Large"
"2017-03-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",377379918,333889752,43925523,366519482,4415160,370934641,1.1,37044889,0.0574,"Corporate Finance/Buyout - Large"
"2016-12-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",376693891,333803992,43325256,350519231,4415160,354934391,1.1,21130398,0.0383,"Corporate Finance/Buyout - Large"
"2016-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",380083607,316773944,63745020,332502868,4415160,336918028,1.1,20144084,0.0431,"Corporate Finance/Buyout - Large"
"2016-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",379024614,290615416,88844555,289665810,4415160,294080969,1,3465553,0.0089,"Corporate Finance/Buyout - Large"
"2016-03-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",381322883,259579384,122178856,259080214,4415160,263495373,1,3915989,0.0121,"Corporate Finance/Buyout - Large"
"2015-12-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",377144573,259579384,118000546,244220136,4415160,248635295,1,-10944089,-0.0426,"Corporate Finance/Buyout - Large"
"2015-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",381438846,246044664,135829538,222849189,4415160,227264348,0.9,-18780316,-0.096,"Corporate Finance/Buyout - Large"
"2015-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",379538427,218961912,161011872,201586628,4415160,206001788,0.9,-12960124,-0.0919,"Corporate Finance/Buyout - Large"
"2015-03-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",371089435,146929912,224594880,125784122,22604,125806725,0.9,-21123187,-0.1652,"Corporate Finance/Buyout - Large"
"2014-12-31 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",400802211,138511512,262726056,124413800,22604,124436403,0.9,-14075109,-0.1154,"Corporate Finance/Buyout - Large"
"2014-09-30 00:00:00",691xyr4p729az9ss34ja,"Permira V, L.P.","2014-06-12 00:00:00",412559747,128208024,284787080,115293158,0,115293158,0.9,-12914866,-0.1123,"Corporate Finance/Buyout - Large"
"2014-06-30 00:00:00",691xyr4p729az9ss34ja,"Permira Europe V, L.P.","2014-06-12 00:00:00",437134369,93589214,343980512,86042598,0,86042598,0.9,-7546615,-0.0806,"Corporate Finance/Buyout - Large"
"2021-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,336226646,23145527,808989100,599303431,1408292531,4.2,1072065885,0.4416,"Corporate Finance/Buyout - Mid"
"2021-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,336226646,23145527,768350058,545560950,1313911008,3.9,977684362,0.437,"Corporate Finance/Buyout - Mid"
"2020-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,336209259,23162914,672054997,520619940,1192674937,3.5,856465678,0.4241,"Corporate Finance/Buyout - Mid"
"2020-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,324173574,27467999,466254518,387585621,853840139,2.6,529666565,0.3409,"Corporate Finance/Buyout - Mid"
"2020-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,317969179,33672394,341182206,298686385,639868591,2,321899412,0.2631,"Corporate Finance/Buyout - Mid"
"2020-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,317969179,33672394,280548784,298686385,579235169,1.8,261265990,0.2384,"Corporate Finance/Buyout - Mid"
"2019-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,317969179,33672394,362021983,250406693,612428676,1.9,294459497,0.2705,"Corporate Finance/Buyout - Mid"
"2019-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,312719179,38922394,335446410,240915108,576361518,1.8,263642339,0.264,"Corporate Finance/Buyout - Mid"
"2019-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,312719179,38922394,332742310,215068113,547810423,1.8,235091244,0.2576,"Corporate Finance/Buyout - Mid"
"2019-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,310094179,41547394,300820725,205007685,505828410,1.6,195734231,0.239,"Corporate Finance/Buyout - Mid"
"2018-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,310094179,41547394,275451524,205007685,480459209,1.5,170365030,0.2286,"Corporate Finance/Buyout - Mid"
"2018-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,303094179,48547394,309563301,154858526,464421827,1.5,161327648,0.2348,"Corporate Finance/Buyout - Mid"
"2018-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,301037581,50603992,292062768,147354797,439417565,1.5,138379984,0.2258,"Corporate Finance/Buyout - Mid"
"2018-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,299396008,50603992,330850509,88379971,419230480,1.4,119834472,0.2213,"Corporate Finance/Buyout - Mid"
"2017-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,299396008,50603992,316290257,71772566,388062823,1.3,88666815,0.1938,"Corporate Finance/Buyout - Mid"
"2017-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,274896008,75103992,284164723,65002661,349167384,1.3,74271376,0.1924,"Corporate Finance/Buyout - Mid"
"2017-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,211750000,138250000,219899889,51688569,271588458,1.3,59838458,0.1842,"Corporate Finance/Buyout - Mid"
"2017-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,196875000,153125000,194709699,51688569,246398268,1.3,49523268,0.1795,"Corporate Finance/Buyout - Mid"
"2016-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,182000000,168000000,198959014,16320626,215279640,1.2,33279640,0.1484,"Corporate Finance/Buyout - Mid"
"2016-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,156625000,193375000,168021591,4731684,172753275,1.1,16128275,0.0907,"Corporate Finance/Buyout - Mid"
"2016-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,145250000,204750000,149325345,4731684,154057029,1.1,8807029,0.0639,"Corporate Finance/Buyout - Mid"
"2016-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,108500000,241500000,110021514,4731684,114753198,1.1,6253198,0.0598,"Corporate Finance/Buyout - Mid"
"2015-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,94500000,255500000,93880725,4731684,98612409,1,4112409,0.052,"Corporate Finance/Buyout - Mid"
"2015-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,92750000,257250000,95364212,0,95364212,1,2614212,0.0471,"Corporate Finance/Buyout - Mid"
"2015-06-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,84000000,266000000,85827790,0,85827790,1,1827790,0.0459,"Corporate Finance/Buyout - Mid"
"2015-03-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,53375000,296625000,55099812,0,55099812,1,1724812,0.0547,"Corporate Finance/Buyout - Mid"
"2014-12-31 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,25375000,324625000,24577029,0,24577029,1,-797971,-0.0314,"Corporate Finance/Buyout - Mid"
"2014-09-30 00:00:00",6be2acskb2kfvz2lebnk,"GTCR Fund XI, L.P.","2014-09-02 00:00:00",350000000,25375000,324625000,23644196,0,23644196,0.9,-1730804,-0.0682,"Corporate Finance/Buyout - Mid"
"2021-06-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",170225536,176890783,39935648,232245130,65700846,297945976,1.7,121055193,0.2251,"Corporate Finance/Buyout - Mid"
"2021-03-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",169718444,172088091,42906820,207524439,57594848,265119288,1.5,93031197,0.1982,"Corporate Finance/Buyout - Mid"
"2020-12-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",171672384,172088091,43567859,193697346,41623806,235321152,1.4,63233062,0.1571,"Corporate Finance/Buyout - Mid"
"2020-09-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",169171265,143607150,61713479,156506399,33234353,189740752,1.3,46133603,0.1324,"Corporate Finance/Buyout - Mid"
"2020-06-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",166561857,143607150,59104071,132657488,33234353,165891841,1.2,22284691,0.0756,"Corporate Finance/Buyout - Mid"
"2020-03-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",165414205,121940454,79623114,101648976,33234353,134883329,1.1,12942875,0.0503,"Corporate Finance/Buyout - Mid"
"2019-12-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",166971642,121940454,81180552,114329958,33234353,147564311,1.2,25623857,0.1054,"Corporate Finance/Buyout - Mid"
"2019-09-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",168265197,103454854,68196441,119765678,3378486,123144165,1.2,19689311,0.0928,"Corporate Finance/Buyout - Mid"
"2019-06-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",171083535,97301357,73908209,116989200,118420,117107620,1.2,19806263,0.107,"Corporate Finance/Buyout - Mid"
"2019-03-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",170092728,96612867,73605892,106737767,118420,106856187,1.1,10243320,0.0662,"Corporate Finance/Buyout - Mid"
"2018-12-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",171622579,86809725,84938885,91241488,118420,91359908,1.1,4550183,0.0356,"Corporate Finance/Buyout - Mid"
"2018-09-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",172839908,81269457,91696483,93221996,118420,93340416,1.1,12070959,0.1117,"Corporate Finance/Buyout - Mid"
"2018-06-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",173463855,80519619,93070268,91817925,118420,91936345,1.1,11416726,0.1319,"Corporate Finance/Buyout - Mid"
"2018-03-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",178531792,64140149,114517674,82139666,126032,82265697,1.3,18125548,0.27,"Corporate Finance/Buyout - Mid"
"2017-12-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",175303189,51889186,123540034,65361818,126032,65487849,1.3,13598663,0.2729,"Corporate Finance/Buyout - Mid"
"2017-09-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",173627995,40450994,133303033,41413275,126032,41539306,1,1088312,0.0309,"Corporate Finance/Buyout - Mid"
"2017-06-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",169213838,37511070,131828800,37033138,126032,37159169,1,-351900,-0.0141,"Corporate Finance/Buyout - Mid"
"2017-03-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",160657696,36879717,123777980,30666071,126032,30792103,0.8,-6087614,-0.3751,"Corporate Finance/Buyout - Mid"
"2016-12-31 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",158927445,17117754,141809691,10946547,0,10946547,0.6,-6171206,-0.54,"Corporate Finance/Buyout - Mid"
"2016-09-30 00:00:00",6hjkr520gpckojyg2hxx,"Rhone Partners V, L.P.","2015-07-16 00:00:00",168165566,16471316,151694249,11288161,0,11288161,0.7,-5183155,-0.6825,"Corporate Finance/Buyout - Mid"
"2021-06-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",100318182,98311818,2006364,117465522,0,117465522,1.2,19153703,0.1331,"Corporate Finance/Buyout - Small"
"2021-03-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",100318182,86273636,14044546,102582419,0,102582419,1.2,16308783,0.1377,"Corporate Finance/Buyout - Small"
"2020-12-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",100318182,74235455,26082727,75747109,0,75747109,1,1511655,0.0163,"Corporate Finance/Buyout - Small"
"2020-09-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",100318182,62197273,38120909,47117758,0,47117758,0.8,-15079515,-0.2127,"Corporate Finance/Buyout - Small"
"2020-06-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",100318182,62197273,38120909,51065166,0,51065166,0.8,-11132107,-0.1943,"Corporate Finance/Buyout - Small"
"2020-03-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,55669091,32149091,41264401,0,41264401,0.7,-14404690,-0.3286,"Corporate Finance/Buyout - Small"
"2019-12-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,46374545,41443637,48151073,0,48151073,1,1776527,0.0551,"Corporate Finance/Buyout - Small"
"2019-09-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,35672727,52145455,34969616,0,34969616,1,-703112,-0.0323,"Corporate Finance/Buyout - Small"
"2019-06-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,28538182,59280000,27766564,0,27766564,1,-771618,-0.0565,"Corporate Finance/Buyout - Small"
"2019-03-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,21049091,66769091,19833898,0,19833898,0.9,-1215193,-0.1369,"Corporate Finance/Buyout - Small"
"2018-12-31 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",87818182,12203636,75614546,10849973,0,10849973,0.9,-1353664,-0.2332,"Corporate Finance/Buyout - Small"
"2018-09-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",200000000,4921364,195078636,4749490,0,4749490,1,-171874,-0.0438,"Corporate Finance/Buyout - Small"
"2018-06-30 00:00:00",6qwuxaenhssrxkse5zms,"Banc Fund X, L.P.","2018-05-16 00:00:00",200000000,4921364,195078636,4876053,0,4876053,1,-45311,-0.0247,"Corporate Finance/Buyout - Small"
"2021-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,158882573,77987151,252108422,82778443,334886865,2.1,176004292,0.2675,"Corporate Finance/Buyout - Large"
"2021-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,157869541,79000183,242706667,71908001,314614668,2,156745127,0.2627,"Corporate Finance/Buyout - Large"
"2020-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,157916168,78881632,234414469,68627735,303042204,1.9,145126036,0.2652,"Corporate Finance/Buyout - Large"
"2020-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,157916168,78881632,188003247,68627735,256630982,1.6,98714814,0.2164,"Corporate Finance/Buyout - Large"
"2020-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,153376094,82560746,164888840,58086553,222975393,1.5,69599299,0.179,"Corporate Finance/Buyout - Large"
"2020-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,151034088,85127461,156780086,53411622,210191708,1.4,59157620,0.1705,"Corporate Finance/Buyout - Large"
"2019-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,151034088,86060145,176238686,53411622,229650308,1.5,78616220,0.2313,"Corporate Finance/Buyout - Large"
"2019-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,146477794,86403438,159395631,50045434,209441065,1.4,62963271,0.2141,"Corporate Finance/Buyout - Large"
"2019-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,146479220,84298459,175967297,46773492,222740789,1.5,76261569,0.2732,"Corporate Finance/Buyout - Large"
"2019-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,116989713,98763779,135505949,45388621,180894570,1.5,63904857,0.2631,"Corporate Finance/Buyout - Large"
"2018-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,116366786,90707595,135403644,36535346,171938990,1.5,55572204,0.2617,"Corporate Finance/Buyout - Large"
"2018-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,112206399,97593217,135046108,35451293,170497401,1.5,58291002,0.3034,"Corporate Finance/Buyout - Large"
"2018-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,112206399,87813450,129689150,35319185,165008335,1.5,52801936,0.3183,"Corporate Finance/Buyout - Large"
"2018-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,94455706,105564143,101826859,35319185,137146044,1.5,42690338,0.3085,"Corporate Finance/Buyout - Large"
"2017-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,85115975,114903874,87076577,35319185,122395762,1.4,37279787,0.3138,"Corporate Finance/Buyout - Large"
"2017-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,72793707,127249970,83114602,28764783,111879385,1.5,39085678,0.3686,"Corporate Finance/Buyout - Large"
"2017-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,55639624,144404053,56520320,28764783,85285103,1.5,29645479,0.3384,"Corporate Finance/Buyout - Large"
"2017-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,56215688,143884878,57921061,28363886,86284947,1.5,30069259,0.3846,"Corporate Finance/Buyout - Large"
"2016-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,52048884,147746040,53017779,21471167,74488946,1.4,22440062,0.347,"Corporate Finance/Buyout - Large"
"2016-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,45119783,154675141,48618864,20599042,69217906,1.5,24098123,0.4249,"Corporate Finance/Buyout - Large"
"2016-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,41595735,159323683,40602764,19863626,60466390,1.5,18870655,0.3998,"Corporate Finance/Buyout - Large"
"2016-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,35538717,165380701,49952209,2317295,52269504,1.5,16730787,0.4412,"Corporate Finance/Buyout - Large"
"2015-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,35538717,165380701,43024078,919418,43943496,1.2,8404779,0.3097,"Corporate Finance/Buyout - Large"
"2015-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,16795846,184123572,24256144,919418,25175562,1.5,8379716,0.3841,"Corporate Finance/Buyout - Large"
"2015-06-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,16795846,184123572,18765062,919418,19684480,1.2,2888634,0.1725,"Corporate Finance/Buyout - Large"
"2015-03-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,16795846,184123572,18694318,919418,19613736,1.2,2817890,0.2261,"Corporate Finance/Buyout - Large"
"2014-12-31 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,16795846,183204154,17039243,0,17039243,1,243397,0.0282,"Corporate Finance/Buyout - Large"
"2014-09-30 00:00:00",6yrwwtyudjwmijqnmflw,"Towerbrook Investors IV, L.P.","2013-10-01 00:00:00",200000000,16384889,183615111,13502985,0,13502985,0.8,-2881904,-0.5138,"Corporate Finance/Buyout - Large"
"2021-06-30 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,149894315,50105685,189542473,10255557,199798030,1.3,49903715,0.351,"Venture Capital"
"2021-03-31 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,109894315,90105685,150177545,10255557,160433102,1.5,50538787,0.4568,"Venture Capital"
"2020-12-31 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,91118269,108881731,114921537,0,114921537,1.3,23803268,0.2949,"Venture Capital"
"2020-09-30 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,63964769,136035231,75327657,0,75327657,1.2,11362888,0.1938,"Venture Capital"
"2020-06-30 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,51964769,148035231,58693829,0,58693829,1.1,6729060,0.1591,"Venture Capital"
"2020-03-31 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,51964769,148035231,53505648,0,53505648,1,1540879,0.0529,"Venture Capital"
"2019-12-31 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,34000000,166000000,34790253,0,34790253,1,790253,0.032,"Venture Capital"
"2019-09-30 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,26000000,174000000,24897660,0,24897660,1,-1102340,-0.0513,"Venture Capital"
"2019-06-30 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,20000000,180000000,19362071,0,19362071,1,-637929,-0.0353,"Venture Capital"
"2019-03-31 00:00:00",74zunwecm8gj770d6vj9,"Menlo Special Opportunities Fund II, L.P.","2019-03-15 00:00:00",200000000,10000000,190000000,9792076,0,9792076,1,-207924,-0.0208,"Venture Capital"
"2021-06-30 00:00:00",7jkptwnj2s3f3gxm7s0g,"Fisher Lynch Co-Investment Partnership III, L.P.","2017-02-08 00:00:00",700000000,711358332,8821692,1150479681,188316549,1338796230,1.9,627437898,0.2356,Co-Investment
